time,dt,Fs_vertical_av,L2FsVertDiffusion,L2FsVertFluid,L2FsVertFrame,L1FsVertDiffusion,L1FsVertFluid,L1FsVertFrame,L0FsVertDiffusion,L0FsVertFluid,L0FsVertFrame,Fs_top,Fs_bottom,Fs_sponge,Fh_bottom,Fh_top,dUdt,dSdt,dTdt,chimneySpacing,chimneyWidth,horizontallyAveragedSalinity_0,horizontallyAveragedSalinity_20,horizontallyAveragedSalinity_40,horizontallyAveragedSalinity_60,averageLiquidSalinity,mushyLayerDepth,Nusselt,Fh_abs_mismatch,Fs_abs_mismatch,Fh_rel_mismatch,Fs_rel_mismatch,LambdaMax,LambdaSum,maxVel
time,dt,Fs_vertical_av,L2FsVertDiffusion,L2FsVertFluid,L2FsVertFrame,L1FsVertDiffusion,L1FsVertFluid,L1FsVertFrame,L0FsVertDiffusion,L0FsVertFluid,L0FsVertFrame,Fs_top,Fs_bottom,Fs_sponge,Fh_bottom,Fh_top,dUdt,dSdt,dTdt,chimneySpacing,chimneyWidth,horizontallyAveragedSalinity_0,horizontallyAveragedSalinity_20,horizontallyAveragedSalinity_40,horizontallyAveragedSalinity_60,averageLiquidSalinity,mushyLayerDepth,Nusselt,Fh_abs_mismatch,Fs_abs_mismatch,Fh_rel_mismatch,Fs_rel_mismatch,LambdaMax,LambdaSum,maxVel
0.0003760507859,2.080253929e-05,-0.001109377361,0.02085968554,1.042635599e-12,0,0.003505924144,3.151697488e-13,0,0.1510044991,5.939995738e-12,0,-0.1647576862,0,nan,0,91.53204787,78.77351708,0.1588549837,14.467667,nan,nan,-1,-1,-1,-1,-0.9999998383,0.0625,nan,-2.24540482e-05,4.041728675e-08,-0.0123821032,-0.0123821032,5.972999872e-14,9.882471017e-15,5.940137271e-12
0.0003968533252,2.184266626e-05,-0.001166272733,0.02116880541,1.136947491e-12,0,0.003586335811,3.430319707e-13,0,0.1519906504,7.730366967e-12,0,-0.1604851642,0,nan,0,89.15842455,74.71742812,0.1548742438,14.10512238,nan,nan,-1,-1,-1,-1,-0.9999997829,0.0625,nan,-2.464860254e-05,4.436748382e-08,-0.01328965066,-0.01328965044,6.394884622e-14,1.156897374e-14,7.730704965e-12
0.0004186959914,2.293479957e-05,-0.001224093741,0.02147657543,9.443081503e-13,0,0.003667209293,3.040585439e-13,0,0.1528783695,5.578096773e-12,0,-0.1560347918,0,nan,0,86.68599542,100.5913934,0.150719547,13.7267347,nan,nan,-1,-1,-1,-1,-0.9999997125,0.0625,nan,-2.694817796e-05,4.850672071e-08,-0.01423229104,-0.01423229115,6.550315845e-14,1.203644306e-14,5.826450433e-12
0.000441630791,2.408153955e-05,-0.001282548463,0.02178029446,5.664699975e-13,0,0.003748069886,2.146332025e-13,0,0.1536491771,2.89888058e-12,0,-0.1514205389,0,nan,0,84.12252163,111.5684366,0.1464019671,13.33351249,nan,nan,-1,-1,-1,-1,-0.9999996241,0.0625,nan,-2.932502734e-05,5.278504865e-08,-0.01519956623,-0.01519956607,6.32827124e-14,1.290778632e-14,2.899014362e-12
0.0004657123306,2.528561653e-05,-0.001341299992,0.02207697181,6.681698168e-13,0,0.003828393163,2.201804226e-13,0,0.1542838831,4.206201048e-12,0,-0.1466615269,0,nan,0,81.47862608,84.6532648,0.1583953393,12.92689083,nan,nan,-1,-1,-1,-1,-0.9999995142,0.0625,nan,-3.174211003e-05,5.713579903e-08,-0.01617736735,-0.01617736762,7.416289804e-14,1.530544783e-14,4.206412996e-12
0.0004909979471,2.654989735e-05,-0.001399970176,0.02236337941,8.203291426e-13,0,0.003907614817,3.143331737e-13,0,0.1547630252,4.405364935e-12,0,-0.1417823315,0,nan,0,78.76796197,93.25073133,0.1741465348,12.5087656,nan,nan,-1,-1,-1,-1,-0.9999993786,0.0625,nan,-3.415281975e-05,6.147507417e-08,-0.0171476026,-0.01714760221,9.658940314e-14,1.753090912e-14,4.405364962e-12
0.0005175478444,2.787739222e-05,-0.001458146499,0.02263612861,1.712852285e-12,0,0.003985144771,4.91457746e-13,0,0.1550674002,1.097077973e-11,0,-0.136813027,0,nan,0,76.00723722,111.4309401,0.1895765148,12.08150877,nan,nan,-1,-1,-1,-1,-0.9999992126,0.0625,nan,-3.650150043e-05,6.570269966e-08,-0.0180880989,-0.01808809859,1.125766147e-13,1.971439284e-14,1.097077984e-11
0.0005454252367,2.927126183e-05,-0.001515392341,0.0228917719,1.497026632e-12,0,0.004060385407,5.139099178e-13,0,0.1551786632,9.606537573e-12,0,-0.1317888928,0,nan,0,73.21605154,148.6049298,0.2045231994,11.64795769,nan,nan,-1,-1,-1,-1,-0.9999990107,0.0625,nan,-3.872497315e-05,6.970495386e-08,-0.01897285448,-0.01897285508,8.681944053e-14,1.906582795e-14,9.606537787e-12
0.0005746964985,3.073482492e-05,-0.001571260526,0.02312692653,1.447701337e-12,0,0.004132753253,5.201179421e-13,0,0.1550799583,7.6738614e-12,0,-0.1267497216,0,nan,0,70.41651201,170.9323338,0.2188149154,11.2113725,nan,nan,-1,-1,-1,-1,-0.9999987663,0.0625,nan,-4.075522326e-05,7.335940194e-08,-0.01977276128,-0.0197727613,1.216804435e-13,2.047445257e-14,7.673861546e-12
0.0006054313234,3.227156617e-05,-0.001625309661,0.02333841462,1.288652456e-12,0,0.004201702916,4.457812478e-13,0,0.1547565328,6.792788554e-12,0,-0.1217387,0,nan,0,67.63261111,146.7955296,0.2322751571,10.77535742,nan,nan,-1,-1,-1,-1,-0.9999984723,0.0625,nan,-4.252326338e-05,7.654187281e-08,-0.02045689368,-0.02045689334,1.134647931e-13,2.232045339e-14,6.792788554e-12
0.0006377028896,3.388514448e-05,-0.001677122349,0.02352341089,1.450511406e-12,0,0.004266751551,4.956724765e-13,0,0.1541962807,7.901235221e-12,0,-0.1168008772,0,nan,0,64.88937622,127.8135326,0.2447283832,10.34374554,nan,nan,-1,-1,-1,-1,-0.9999981201,0.0625,nan,-4.396400446e-05,7.91352086e-08,-0.02099440647,-0.02099440662,9.814371538e-14,2.239675031e-14,7.901235222e-12
0.0006715880341,3.55794017e-05,-0.001726323978,0.02367958733,2.005725691e-12,0,0.004327501822,6.931943334e-13,0,0.1533901616,9.833911463e-12,0,-0.1119812948,0,nan,0,62.21183044,124.4419302,0.2560065453,9.920450927,nan,nan,-1,-1,-1,-1,-0.9999977003,0.0625,nan,-4.502175968e-05,8.103916567e-08,-0.02135699491,-0.02135699444,1.034727859e-13,2.377174516e-14,9.833911463e-12
0.0007071674358,3.735837179e-05,-0.001772600537,0.02380524326,1.667550273e-12,0,0.004383661254,8.838703022e-13,0,0.1523324544,5.854872143e-12,0,-0.107322903,0,nan,0,59.62383498,250.2271223,0.2659559115,9.50929654,nan,nan,-1,-1,-1,-1,-0.9999972018,0.0625,nan,-4.565582126e-05,8.218047883e-08,-0.02152175149,-0.02152175164,1.159072838e-13,2.481986578e-14,5.854872143e-12
0.0007445258076,3.922629038e-05,-0.001815713855,0.02389940991,2.187421433e-12,0,0.004435056102,1.151595651e-12,0,0.1510208195,8.185452316e-12,0,-0.1028644342,0,nan,0,57.14690787,250.9913042,0.2744436555,9.113830989,nan,nan,-1,-1,-1,-1,-0.9999966126,0.0625,nan,-4.584543239e-05,8.252177928e-08,-0.02147412105,-0.0214741213,1.478817069e-13,2.756562043e-14,8.185452316e-12
0.0007837520979,4.11876049e-05,-0.001855512852,0.02396192111,3.360380197e-12,0,0.004481638428,1.745697634e-12,0,0.1494561724,1.352873369e-11,0,-0.09863842858,5.798028724e-14,nan,-1.193711796e-13,54.79912699,250.8996563,0.2813636558,8.737150078,nan,nan,-1,-1,-1,-1,-0.9999959189,0.0625,nan,-4.55934727e-05,8.206824956e-08,-0.02121054333,-0.02121054299,1.567634911e-13,2.95913538e-14,1.352873369e-11
0.0008249397028,4.324698514e-05,-0.001891939767,0.02399344504,3.8463166e-12,0,0.00452348579,1.872709792e-12,0,0.1476423898,1.594457647e-11,0,-0.0946696007,1.136868377e-15,nan,-5.684341886e-14,52.59422261,317.173681,0.2866409997,8.381739807,nan,nan,-1,-1,-1,-1,-0.9999951051,0.0625,nan,-4.492829828e-05,8.087093716e-08,-0.02074031706,-0.02074031712,1.973976538e-13,3.616013605e-14,1.594457899e-11
0.000868186688,4.54093344e-05,-0.001925030866,0.02399547648,4.398821786e-12,0,0.004560793789,2.303924758e-12,0,0.1455858936,1.998008834e-11,0,-0.09097370327,1.350031198e-15,nan,-5.684341886e-14,50.54094626,347.6435274,0.290234811,8.049355949,nan,nan,-1,-1,-1,-1,-0.9999941543,0.0625,nan,-4.390341358e-05,7.902614496e-08,-0.02008626014,-0.02008626027,2.136069099e-13,4.24640737e-14,1.998046173e-11
0.0009135960224,4.767980112e-05,-0.001955005019,0.02396007553,4.562347691e-12,0,0.004594050952,2.304669228e-12,0,0.143303156,2.063370487e-11,0,-0.08755723692,1.136868377e-15,nan,-5.684341886e-14,48.6429094,338.8429707,0.2921514205,7.740959464,nan,nan,-1,-1,-1,-1,-0.9999999417,0.078125,nan,-4.259104809e-05,7.666388602e-08,-0.0192820697,-0.01928206957,2.255973186e-13,4.495323951e-14,2.063416105e-11
0.0009612758235,5.006379117e-05,-0.001981748542,0.02389467346,4.92831057e-12,0,0.004623014183,2.635603569e-12,0,0.1408198783,1.961097951e-11,0,-0.08441818861,1.136868377e-15,nan,-5.684341886e-14,46.89899367,350.9378525,0.2924751036,7.456740999,nan,nan,-1,-1,-1,-1,-0.9999999151,0.078125,nan,-4.107292672e-05,7.393126963e-08,-0.01836782323,-0.01836782361,2.702282842e-13,5.035296609e-14,1.961097951e-11
0.001011339615,5.256698073e-05,-0.002005678383,0.02380452996,5.894221797e-12,0,0.004648438716,3.166961717e-12,0,0.1381573763,2.123933945e-11,0,-0.0815464897,9.237055565e-16,nan,-5.684341886e-14,45.30360539,349.7498436,0.2913114215,7.19617319,nan,nan,-1,-1,-1,-1,-0.999999872,0.078125,nan,-3.944445476e-05,7.100001914e-08,-0.0173911963,-0.01739119644,2.362554596e-13,4.952235835e-14,2.125943865e-11
0.001063906595,5.519532977e-05,-0.002027111721,0.0236930676,5.79558277e-12,0,0.004670824233,3.319476162e-12,0,0.1353332368,2.32205366e-11,0,-0.07892490127,1.136868377e-15,nan,-5.684341886e-14,43.84716737,418.098703,0.2887503349,6.958065454,nan,nan,-1,-1,-1,-1,-0.9999998069,0.078125,nan,-3.780837327e-05,6.805507058e-08,-0.01640338267,-0.01640338235,2.298161661e-13,5.537078817e-14,2.32205366e-11
0.001119101925,5.795509626e-05,-0.002046367835,0.02356369613,5.369324655e-12,0,0.0046906304,3.217764603e-12,0,0.1323656035,2.219735507e-11,0,-0.07653052553,1.421085472e-15,nan,-1.136868377e-13,42.51695863,358.0753051,0.2848301399,6.740670017,nan,nan,-1,-1,-1,-1,-0.9999997132,0.078125,nan,-3.626514365e-05,6.527725859e-08,-0.01545342964,-0.01545342965,2.560174295e-13,5.668180392e-14,2.219735507e-11
0.001177057021,6.085285107e-05,-0.002063776544,0.02341986216,4.612434117e-12,0,0.004708307363,2.807080706e-12,0,0.1295710094,1.637090463e-11,0,-0.07433654705,4.263256415e-16,nan,0,41.29808169,339.7105042,0.2797900515,6.541823746,nan,nan,-1,-1,-1,-1,-0.9999995828,0.078125,nan,-3.490631953e-05,6.28313741e-08,-0.01458419791,-0.01458419767,2.675637489e-13,5.746772661e-14,1.637090463e-11
0.001237909872,6.389549362e-05,-0.002079662343,0.02326491304,3.140571715e-12,0,0.004724278005,2.306087895e-12,0,0.1298943672,9.947598301e-12,0,-0.07231402478,7.105427358e-16,nan,-5.684341886e-14,40.17445821,412.2971049,0.2737847086,6.35910189,nan,nan,-1,-1,-1,-1,-0.9999994064,0.078125,nan,-3.380919848e-05,6.08565593e-08,-0.01382941839,-0.01382941885,2.025046797e-13,5.613680615e-14,9.947598301e-12
0.001301805366,6.709026831e-05,-0.002094330649,0.02310197255,4.346939745e-12,0,0.004738923817,3.0500485e-12,0,0.1300270392,1.458033694e-11,0,-0.07043360241,-3.552713679e-16,nan,0,39.12977912,418.2556972,0.2669745756,6.189970362,nan,nan,-1,-1,-1,-1,-0.9999991727,0.078125,nan,-3.303275921e-05,5.945896685e-08,-0.01321195925,-0.01321195931,2.040589919e-13,6.586719152e-14,1.458033694e-11
0.001368895634,7.044478172e-05,-0.00210805677,0.02293383418,4.953674249e-12,0,0.00475257473,3.397885465e-12,0,0.1299763767,2.023625711e-11,0,-0.06866703235,-1.563194019e-15,nan,5.684341886e-14,38.14835131,410.8365886,0.2595206807,6.031926278,nan,nan,-1,-1,-1,-1,-0.9999988686,0.078125,nan,-3.261502827e-05,5.870705075e-08,-0.01274331614,-0.01274331611,2.537969834e-13,7.50510476e-14,2.023625711e-11
0.001439340416,7.396702081e-05,-0.002121077913,0.02276287735,8.38741034e-12,0,0.004765503012,4.884743718e-12,0,0.1297468776,3.421973815e-11,0,-0.06698843983,6.394884622e-16,nan,-1.705302566e-13,37.21579991,492.2507194,0.2515799818,5.88261902,nan,nan,-1,-1,-1,-1,-0.9999984786,0.078125,nan,-3.25719e-05,5.862942139e-08,-0.01242415632,-0.01242415661,3.119726699e-13,8.196390015e-14,3.421973815e-11
0.001513307437,7.766537185e-05,-0.002133588375,0.02259101189,1.298606232e-11,0,0.004777921152,7.116493018e-12,0,0.1293400261,5.557574447e-11,0,-0.06537528334,9.947598301e-16,nan,-2.273736754e-13,36.31960186,540.2778383,0.2433014347,5.739946759,nan,nan,-1,-1,-1,-1,-0.9999979847,0.078125,nan,-3.289736006e-05,5.921524865e-08,-0.01224565,-0.01224565011,2.968736368e-13,7.872674725e-14,5.559286365e-11
0.001590972809,8.154864044e-05,-0.002145737867,0.02241965559,1.480790894e-11,0,0.004789983489,6.989982697e-12,0,0.1287543635,7.400655358e-11,0,-0.06380899269,-7.105427358e-16,nan,0,35.44944038,424.1109046,0.2348227782,5.60212574,nan,nan,-1,-1,-1,-1,-0.9999973659,0.078125,nan,-3.356503088e-05,6.041705803e-08,-0.01219130626,-0.01219130676,3.155253836e-13,8.492594598e-14,7.403855307e-11
0.001672521449,8.562607246e-05,-0.002157632769,0.02224974877,2.371115656e-11,0,0.004801791209,9.605538011e-12,0,0.1279857833,1.375426717e-10,0,-0.06227528588,-1.278976924e-15,nan,-5.684341886e-14,34.59738104,473.24723,0.2262680044,5.467731606,nan,nan,-1,-1,-1,-1,-0.9999965982,0.078125,nan,-3.453094783e-05,6.21557115e-08,-0.01223907369,-0.01223907475,3.002043059e-13,9.410672041e-14,1.376179171e-10
0.001758147522,8.990737608e-05,-0.002169340014,0.02208180818,4.256509916e-11,0,0.004813400194,1.368590396e-11,0,0.1270280288,2.513886386e-10,0,-0.06076418118,-3.552713679e-15,nan,1.705302566e-13,33.75787844,324.5750017,0.2177454703,5.335713524,nan,nan,-1,-1,-1,-1,-0.9999956537,0.078125,nan,-3.573746979e-05,6.432744915e-08,-0.01236353413,-0.01236353481,3.22630811e-13,9.513712896e-14,2.515605502e-10
0.001848054898,9.440274489e-05,-0.002180893133,0.02191601943,5.36160375e-11,0,0.004824831052,1.612366707e-11,0,0.1258733658,3.051313769e-10,0,-0.05926973258,-3.836930773e-15,nan,1.136868377e-13,32.92762921,194.3656464,0.2093466061,5.205383048,nan,nan,-1,-1,-1,-1,-0.9999945007,0.078125,nan,-3.711818902e-05,6.681274105e-08,-0.01253807875,-0.0125380789,3.466116283e-13,9.980162255e-14,3.053912678e-10
0.001942457643,9.912288213e-05,-0.002192319454,0.02174856201,4.890150791e-11,0,0.004836119687,1.686761578e-11,0,0.1245225376,2.669668546e-10,0,-0.05778953976,-3.410605132e-15,nan,1.705302566e-13,32.10529987,227.2065247,0.2011454011,5.076381034,nan,nan,-1,-1,-1,-1,-0.9999908985,0.078125,nan,-3.860323227e-05,6.948581857e-08,-0.01273685829,-0.01273685839,2.946531907e-13,1.038286879e-13,2.714557468e-10
0.002041580525,0.0001040790262,-0.002203499359,0.02157806885,5.090610673e-11,0,0.004847031263,2.005048584e-11,0,0.1229926255,2.752309488e-10,0,-0.0563241658,-2.98427949e-15,nan,8.526512829e-14,31.29120322,228.0263707,0.19319994,4.948630528,nan,nan,-1,-1,-1,-1,-0.9999998568,0.09375,nan,-4.012249552e-05,7.222049075e-08,-0.01293575415,-0.01293575393,3.086420008e-13,1.151506389e-13,2.831370693e-10
0.002145659551,0.0001092829776,-0.002214400475,0.02140629421,4.777059596e-11,0,0.004857523735,2.028059954e-11,0,0.1212931942,2.604748156e-10,0,-0.05487651645,-1.705302566e-15,nan,-1.136868377e-13,30.48695358,206.0533539,0.1855548106,4.822284978,nan,nan,-1,-1,-1,-1,-0.9999997684,0.09375,nan,-4.160888969e-05,7.489600123e-08,-0.0131132058,-0.01311320576,3.719247132e-13,1.293868309e-13,2.717968073e-10
0.002254942529,0.0001147471264,-0.002225052466,0.02123288171,4.597760677e-11,0,0.004867691453,1.950330576e-11,0,0.1194264847,2.527645214e-10,0,-0.05345107472,-4.263256415e-16,nan,-1.705302566e-13,29.69504151,173.3582249,0.1782407196,4.697668236,nan,nan,-1,-1,-1,-1,-0.9999996259,0.09375,nan,-4.300542393e-05,7.740976386e-08,-0.01325216324,-0.01325216338,4.360956041e-13,1.447140762e-13,2.668656407e-10
0.002369689655,0.0001204844828,-0.002235419505,0.02105717032,4.342325598e-11,0,0.004877503466,1.955674174e-11,0,0.1173960744,2.383243345e-10,0,-0.05205305028,1.776356839e-15,nan,-2.557953849e-13,28.91836127,212.7424632,0.1730943563,4.575203865,nan,nan,-1,-1,-1,-1,-0.9999994101,0.09375,nan,-4.427167764e-05,7.968901968e-08,-0.01334167884,-0.01334167883,4.247713292e-13,1.423948801e-13,2.548716793e-10
0.002490174138,0.0001265087069,-0.002245471116,0.02087871368,4.18391061e-11,0,0.004886938984,1.921526343e-11,0,0.1152090498,2.264886582e-10,0,-0.0506875842,2.913225217e-15,nan,-3.694822226e-13,28.159769,189.7062437,0.1742698236,4.455343397,nan,nan,-1,-1,-1,-1,-0.9999990983,0.09375,nan,-4.538716247e-05,8.169689225e-08,-0.0133774343,-0.01337743427,3.865796572e-13,1.526353673e-13,2.445688096e-10
0.002616682845,0.0001328341422,-0.002255186184,0.02069734946,4.084842178e-11,0,0.004895990257,2.045775501e-11,0,0.1128761993,2.131691978e-10,0,-0.04935908969,4.618527782e-15,nan,-5.400124792e-13,27.42171649,199.7117331,0.1744782479,4.338503074,nan,nan,-1,-1,-1,-1,-0.9999986633,0.09375,nan,-4.635224606e-05,8.343404252e-08,-0.01336151582,-0.01336151576,4.007905119e-13,1.622461841e-13,2.327453785e-10
0.002749516987,0.0001394758493,-0.00226455499,0.02051322296,3.506185383e-11,0,0.004904662929,1.792064848e-11,0,0.1104119113,1.854848797e-10,0,-0.04807077739,6.039613254e-15,nan,-6.252776075e-13,26.70598744,287.6489953,0.1737742919,4.225014576,nan,nan,-1,-1,-1,-1,-0.9999980734,0.09375,nan,-4.718679426e-05,8.493622914e-08,-0.0133015459,-0.01330154582,5.284661597e-13,1.918946938e-13,2.053610615e-10
0.002888992836,0.0001464496418,-0.00227357952,0.02032677282,3.600734231e-11,0,0.004912974604,2.1340868e-11,0,0.1078337598,1.696152664e-10,0,-0.04682439233,9.805489753e-15,nan,-8.526512829e-13,26.01355129,336.3827496,0.1722336301,4.115093016,nan,nan,-1,-1,-1,-1,-0.9999972907,0.09375,nan,-4.792661786e-05,8.626791257e-08,-0.01320924887,-0.01320924894,5.508926648e-13,2.168743381e-13,1.887343615e-10
0.003035442478,0.0001537721239,-0.002282272438,0.02013869106,3.52013455e-11,0,0.004920952408,2.251086235e-11,0,0.1051617948,1.527660047e-10,0,-0.04562016411,1.016076112e-14,nan,-7.958078641e-13,25.34453562,266.012489,0.1699487941,4.008823471,nan,nan,-1,-1,-1,-1,-0.9999962717,0.09375,nan,-4.861816448e-05,8.751269601e-08,-0.01309863096,-0.01309863096,6.439293543e-13,2.199520842e-13,1.718376552e-10
0.003189214602,0.0001614607301,-0.002290655235,0.01994987281,3.32725913e-11,0,0.00492863036,2.187916681e-11,0,0.1024175851,1.319503831e-10,0,-0.04445694597,8.668621376e-15,nan,-4.831690603e-13,24.69830332,377.5566052,0.1670238228,3.906165036,nan,nan,-1,-1,-1,-1,-0.9999949656,0.09375,nan,-4.931221961e-05,8.876199498e-08,-0.01298403921,-0.01298403917,8.140155217e-13,2.415548238e-13,1.498179358e-10
0.003350675332,0.0001695337666,-0.002298761691,0.01976015635,3.260057789e-11,0,0.004936058504,2.32034133e-11,0,0.09962319029,1.063117036e-10,0,-0.04333249559,6.394884622e-15,nan,-3.694822226e-13,24.07360866,516.963266,0.1635682689,3.806969258,nan,nan,-1,-1,-1,-1,-0.9999922566,0.09375,nan,-5.005757941e-05,9.010364295e-08,-0.01287839486,-0.01287839486,8.597567103e-13,2.565358102e-13,1.224336188e-10
0.003520209099,0.0001780104549,-0.002306568975,0.01956753615,3.374782469e-11,0,0.004943168028,2.488680255e-11,0,0.09680145184,8.989786693e-11,0,-0.04224384995,8.100187188e-15,nan,-7.105427358e-13,23.46880553,494.6497204,0.1596935774,3.7110087,nan,nan,-1,-1,-1,-1,-0.9999998007,0.109375,nan,-5.089491788e-05,9.161085362e-08,-0.01279166923,-0.01279166943,9.56568158e-13,2.649707348e-13,1.025881602e-10
0.003698219554,0.0001869109777,-0.002314040471,0.01937493066,3.391710284e-11,0,0.004949860451,2.44096863e-11,0,0.09397598825,7.470637048e-11,0,-0.04118777704,4.547473509e-15,nan,-2.842170943e-13,22.88209835,400.0065234,0.155512947,3.618012868,nan,nan,-1,-1,-1,-1,-0.9999996523,0.109375,nan,-5.184982944e-05,9.332969225e-08,-0.01272934256,-0.01272934246,1.036282171e-12,2.89610932e-13,8.729728052e-11
0.003885130531,0.0001962565266,-0.002321281606,0.01918298566,3.437538866e-11,0,0.004956322886,2.577811729e-11,0,0.09116880968,8.063238965e-11,0,-0.04016123829,2.415845302e-15,nan,-2.842170943e-14,22.31179905,502.9461257,0.1511340036,3.527708338,nan,nan,-1,-1,-1,-1,-0.9999993971,0.109375,nan,-5.29281154e-05,9.527060743e-08,-0.01269161915,-0.01269161912,9.663381206e-13,2.795404843e-13,8.063238965e-11
0.004081387058,0.0002060693529,-0.002328312868,0.01899170342,3.206555239e-11,0,0.00496257678,2.435901794e-11,0,0.08916837931,7.588596418e-11,0,-0.03916173363,4.97379915e-15,nan,-3.410605132e-13,21.75651868,550.483271,0.1466492502,3.439854134,nan,nan,-1,-1,-1,-1,-0.9999989935,0.109375,nan,-5.411715773e-05,9.741088478e-08,-0.01267422658,-0.01267422669,8.506528815e-13,2.769405635e-13,7.588596418e-11
0.004287456411,0.0002163728205,-0.002335148926,0.01880100264,3.437227442e-11,0,0.004968637436,2.743354473e-11,0,0.08825268791,7.482213709e-11,0,-0.03818746684,6.821210263e-15,nan,-5.684341886e-13,21.21525935,434.5595227,0.1421326592,3.354263857,nan,nan,-1,-1,-1,-1,-0.9999983927,0.109375,nan,-5.539157556e-05,9.970483723e-08,-0.01267015611,-0.01267015626,9.758860386e-13,3.026711636e-13,7.483436093e-11
0.004503829231,0.0002271914616,-0.002341800674,0.01861083029,3.749605037e-11,0,0.004974518078,2.940502495e-11,0,0.08714174762,8.336087376e-11,0,-0.03723734156,8.384404282e-15,nan,-7.958078641e-13,20.68741198,608.6298367,0.1376395605,3.270812534,nan,nan,-1,-1,-1,-1,-0.9999975372,0.109375,nan,-5.672046973e-05,1.02096846e-07,-0.01267158523,-0.0126715853,1.127098415e-12,3.320562974e-13,8.336087376e-11
0.004731020693,0.0002385510346,-0.002348276914,0.01842125971,4.31123439e-11,0,0.004980232147,3.310058984e-11,0,0.08584917685,1.188880105e-10,0,-0.03631082492,1.243449788e-14,nan,-1.080024958e-12,20.17268051,534.6424841,0.1332081201,3.18943034,nan,nan,-1,-1,-1,-1,-0.99999636,0.109375,nan,-5.807486677e-05,1.045347643e-07,-0.01267163359,-0.01267163408,1.192379528e-12,3.532657209e-13,1.188880105e-10
0.004969571727,0.0002504785864,-0.002354586163,0.01823257489,4.836682651e-11,0,0.00498579521,3.568815308e-11,0,0.08439072037,1.454058442e-10,0,-0.03540772906,1.584510301e-14,nan,-1.193711796e-12,19.67096059,485.6112083,0.1288619837,3.110086984,nan,nan,-1,-1,-1,-1,-0.9999947835,0.109375,nan,-5.943416571e-05,1.069815077e-07,-0.01266570294,-0.01266570406,1.414646178e-12,3.975894318e-13,1.454907306e-10
0.005220050314,0.0002630025157,-0.002360736562,0.01804389315,5.193669372e-11,0,0.004991222861,3.770933944e-11,0,0.08278429841,1.944404319e-10,0,-0.03452796636,1.435296326e-14,nan,-9.094947018e-13,19.18220353,297.1501738,0.1246135543,3.032771416,nan,nan,-1,-1,-1,-1,-0.9999907969,0.109375,nan,-6.079049794e-05,1.094229026e-07,-0.01265221614,-0.01265221687,1.680655615e-12,4.438242607e-13,1.946034445e-10
0.00548305283,0.0002761526415,-0.002366671027,0.01785434318,5.09394345e-11,0,0.004996399364,3.888022719e-11,0,0.08105238456,1.765805658e-10,0,-0.03367133564,1.755040557e-14,nan,-8.526512829e-13,18.70629758,341.4920154,0.1204677466,2.957471715,nan,nan,-1,-1,-1,-1,-0.9999996747,0.125,nan,-6.214979804e-05,1.118696371e-07,-0.01263257776,-0.01263257784,1.712185949e-12,4.578956427e-13,1.792841431e-10
0.005759205471,0.0002899602736,-0.002372378168,0.01766568485,4.621109639e-11,0,0.00500129855,3.853721689e-11,0,0.07922168493,1.359914483e-10,0,-0.03283740345,2.2595259e-14,nan,-1.193711796e-12,18.24300191,409.8839402,0.1188538631,2.884160454,nan,nan,-1,-1,-1,-1,-0.9999993909,0.125,nan,-6.352775378e-05,1.143499573e-07,-0.01261008443,-0.01261008449,1.810551709e-12,4.695549929e-13,1.397495453e-10
0.006049165745,0.0003044582872,-0.002377923871,0.01747821024,4.56148481e-11,0,0.005006047096,3.704842701e-11,0,0.07731870249,1.436523047e-10,0,-0.03202551733,1.513456027e-14,nan,-7.389644452e-13,17.79195407,426.4435467,0.1173000147,2.812790195,nan,nan,-1,-1,-1,-1,-0.9999988984,0.125,nan,-6.494156937e-05,1.168948253e-07,-0.01258811292,-0.01258811296,1.784128401e-12,4.872760059e-13,1.496687219e-10
0.006353624032,0.0003196812016,-0.002383319433,0.01729187554,5.198621056e-11,0,0.005010661595,4.331110466e-11,0,0.075367258,1.179461635e-10,0,-0.03123490927,2.003730515e-14,nan,-9.094947018e-13,17.35272737,542.9858258,0.1153812509,2.743298854,nan,nan,-1,-1,-1,-1,-0.9999981182,0.125,nan,-6.640289567e-05,1.195252117e-07,-0.01256873225,-0.0125687322,1.629141266e-12,5.379348527e-13,1.239754965e-10
0.006673305233,0.0003356652617,-0.00238857468,0.01710669618,5.77702032e-11,0,0.0050151557,5.004109297e-11,0,0.07338770067,1.233502189e-10,0,-0.03046481157,1.726618848e-14,nan,-6.821210263e-13,16.92489532,466.1452587,0.1131771053,2.675619464,nan,nan,-1,-1,-1,-1,-0.999996959,0.125,nan,-6.791542438e-05,1.22247764e-07,-0.01255235834,-0.01255235835,1.657118887e-12,5.297347096e-13,1.233502189e-10
0.007008970495,0.0003524485248,-0.002393699946,0.01692284464,5.781441723e-11,0,0.005019544693,4.913222657e-11,0,0.07139659325,1.485886969e-10,0,-0.02971453441,1.691091711e-14,nan,-6.821210263e-13,16.50807467,438.4582521,0.1107537663,2.609688666,nan,nan,-1,-1,-1,-1,-0.9999953157,0.125,nan,-6.947641091e-05,1.2505754e-07,-0.01253818151,-0.01253818154,1.924460591e-12,5.8728209e-13,1.485886969e-10
